name,pref,city,district,latitude,longitude,urban_point,in_mesh_point,is_island
佐賀大学　シンクロトロン光応用研究センター,佐賀県,鳥栖市,柚比町,33.403062,130.511454,40776.31503576228,,False
独立行政法人医薬基盤研究所　霊長類医科学研究センター,茨城県,つくば市,柳橋,36.056203,140.07998,40808.68097143167,5440006634,False
独立行政法人医薬基盤研究所　薬用植物資源研究センター　筑波研究部,茨城県,つくば市,柳橋,36.056229,140.079947,40808.68097143167,5440006634,False
四日市大学,三重県,四日市市,大沢台,35.021876,136.607661,40879.94678149517,,False
四日市大学　経済学部,三重県,四日市市,大沢台,35.021876,136.607661,40879.94678149517,,False
四日市大学　環境情報学部,三重県,四日市市,大沢台,35.021876,136.607661,40879.94678149517,,False
四日市大学　総合政策学部,三重県,四日市市,大沢台,35.021876,136.607661,40879.94678149517,,False
四日市大学　情報センター,三重県,四日市市,大沢台,35.021876,136.607661,40879.94678149517,,False
四日市大学　コンピュータセンター,三重県,四日市市,大沢台,35.021876,136.607661,40879.94678149517,,False
四日市大学　研究機構,三重県,四日市市,大沢台,35.021876,136.607661,40879.94678149517,,False
四日市大学　関孝和数学研究所,三重県,四日市市,大沢台,35.021876,136.607661,40879.94678149517,,False
四日市大学　サスティナビリティ研究所,三重県,四日市市,大沢台,35.021876,136.607661,40879.94678149517,,False
四日市大学　公共政策研究所,三重県,四日市市,大沢台,35.021876,136.607661,40879.94678149517,,False
富山高等専門学校,富山県,富山市,本郷町四区,36.650808,137.243867,40949.904932086334,5437718921,False
富山高等専門学校　機械システム工学科,富山県,富山市,本郷町四区,36.650808,137.243867,40949.904932086334,5437718921,False
富山高等専門学校　電気制御システム工学科,富山県,富山市,本郷町四区,36.650808,137.243867,40949.904932086334,5437718921,False
富山高等専門学校　物質化学工学科,富山県,富山市,本郷町四区,36.650808,137.243867,40949.904932086334,5437718921,False
富山高等専門学校　専攻科　エコデザイン工学専攻,富山県,富山市,本郷町四区,36.650808,137.243867,40949.904932086334,5437718921,False
富山高等専門学校　地域人材開発本部　教育技術センター,富山県,富山市,本郷町四区,36.650808,137.243867,40949.904932086334,5437718921,False
富山高等専門学校　図書館情報センター,富山県,富山市,本郷町四区,36.650808,137.243867,40949.904932086334,5437718921,False
東京大学　物性研究所　附属中性子科学研究施設,茨城県,東海村,大字白方,36.464682,140.591568,40964.81114685177,5440545734,False
独立行政法人農業・食品産業技術総合研究機構　中央農業総合研究センター,茨城県,つくば市,観音台三丁目,36.030507,140.10625,41001.10721100221,,False
福島工業高等専門学校,福島県,いわき市,自由ケ丘,37.032549,140.889115,41029.03311275588,5540473133,False
福島工業高等専門学校　機械工学科,福島県,いわき市,自由ケ丘,37.032549,140.889115,41029.03311275588,5540473133,False
福島工業高等専門学校　電気工学科,福島県,いわき市,自由ケ丘,37.032549,140.889115,41029.03311275588,5540473133,False
福島工業高等専門学校　物質工学科,福島県,いわき市,自由ケ丘,37.032549,140.889115,41029.03311275588,5540473133,False
福島工業高等専門学校　建設環境工学科,福島県,いわき市,自由ケ丘,37.032549,140.889115,41029.03311275588,5540473133,False
福島工業高等専門学校　コミュニケーション情報学科,福島県,いわき市,自由ケ丘,37.032549,140.889115,41029.03311275588,5540473133,False
福島工業高等専門学校　専攻科,福島県,いわき市,自由ケ丘,37.032549,140.889115,41029.03311275588,5540473133,False
福島工業高等専門学校　図書館,福島県,いわき市,自由ケ丘,37.032549,140.889115,41029.03311275588,5540473133,False
福島工業高等専門学校　情報処理教育センター,福島県,いわき市,自由ケ丘,37.032549,140.889115,41029.03311275588,5540473133,False
福島工業高等専門学校　地域環境テクノセンター,福島県,いわき市,自由ケ丘,37.032549,140.889115,41029.03311275588,5540473133,False
千葉県農林水産部　農林総合研究センター　育種研究所　畑作物育種研究室　落花生試験地,千葉県,八街市,八街へ,35.633623,140.317771,41036.088807617256,5340326512,False
秋田看護福祉大学,秋田県,大館市,中道三丁目,40.280853,140.55345,41202.476138623,6040343432,False
千葉県農林水産部　農林総合研究センター　病害虫防除課南総分室,千葉県,館山市,北条,34.994854,139.871696,41268.19348317863,5239369923,False
独立行政法人農業・食品産業技術総合研究機構　近畿中国四国農業研究センター　四国研究センター,香川県,善通寺市,仙遊町一丁目,34.232309,133.7755,41334.32906843246,5133267233,False
公益財団法人しまね産業振興財団　石見オフィス,島根県,浜田市,朝日町,34.898088,132.091012,41411.358370842434,5232207734,False
京都学園大学,京都府,亀岡市,曽我部町学ヶ丘,34.995862,135.553486,41420.35448567153,5235349432,False
京都学園大学　経済学部,京都府,亀岡市,曽我部町学ヶ丘,34.995862,135.553486,41420.35448567153,5235349432,False
京都学園大学　経営学部,京都府,亀岡市,曽我部町学ヶ丘,34.995862,135.553486,41420.35448567153,5235349432,False
京都学園大学　法学部,京都府,亀岡市,曽我部町学ヶ丘,34.995862,135.553486,41420.35448567153,5235349432,False
京都学園大学　人間文化学部,京都府,亀岡市,曽我部町学ヶ丘,34.995862,135.553486,41420.35448567153,5235349432,False
京都学園大学　バイオ環境学部,京都府,亀岡市,曽我部町学ヶ丘,34.995862,135.553486,41420.35448567153,5235349432,False
京都学園大学　大学院　経済学研究科,京都府,亀岡市,曽我部町学ヶ丘,34.995862,135.553486,41420.35448567153,5235349432,False
京都学園大学　大学院　経営学研究科,京都府,亀岡市,曽我部町学ヶ丘,34.995862,135.553486,41420.35448567153,5235349432,False
京都学園大学　大学院　法学研究科,京都府,亀岡市,曽我部町学ヶ丘,34.995862,135.553486,41420.35448567153,5235349432,False
京都学園大学　大学院　人間文化研究科,京都府,亀岡市,曽我部町学ヶ丘,34.995862,135.553486,41420.35448567153,5235349432,False
京都学園大学　総合研究所,京都府,亀岡市,曽我部町学ヶ丘,34.995862,135.553486,41420.35448567153,5235349432,False
広島国際学院大学,広島県,広島市安芸区,中野六丁目,34.410105,132.579719,41462.98446690394,5132449612,False
広島国際学院大学　工学部,広島県,広島市安芸区,中野六丁目,34.410105,132.579719,41462.98446690394,5132449612,False
広島国際学院大学　現代社会学部,広島県,広島市安芸区,中野六丁目,34.410105,132.579719,41462.98446690394,5132449612,False
広島国際学院大学　大学院　工学研究科,広島県,広島市安芸区,中野六丁目,34.410105,132.579719,41462.98446690394,5132449612,False
広島国際学院大学　地域連携センター,広島県,広島市安芸区,中野六丁目,34.410105,132.579719,41462.98446690394,5132449612,False
広島国際学院大学　情報処理センター,広島県,広島市安芸区,中野六丁目,34.410105,132.579719,41462.98446690394,5132449612,False
